Time [s],Voltage [V],Current [A],Cell Temperature [K],Separator Temperature [K]
4693.0,3.6481169746432505,2.0,298.15,298.15
4694.0,3.648034357757667,2.0,298.15,298.15
4695.0,3.6479517802785395,2.0,298.15,298.15
4696.0,3.6478692421658407,2.0,298.15,298.15
4697.0,3.647786743379339,2.0,298.15,298.15
4698.0,3.6477042838786113,2.0,298.15,298.15
4699.0,3.6476218636230544,2.0,298.15,298.15
4700.0,3.647539482571864,2.0,298.15,298.15
4701.0,3.647457140684053,2.0,298.15,298.15
4702.0,3.647374837918443,2.0,298.15,298.15
4703.0,3.647292574233662,2.0,298.15,298.15
4704.0,3.6472103495881565,2.0,298.15,298.15
4705.0,3.6471281639401836,2.0,298.15,298.15
4706.0,3.6470460172478094,2.0,298.15,298.15
4707.0,3.6469639094689255,2.0,298.15,298.15
4708.0,3.6468818405612256,2.0,298.15,298.15
4709.0,3.646799810482227,2.0,298.15,298.15
4710.0,3.6467178191892526,2.0,298.15,298.15
4711.0,3.646635866639456,2.0,298.15,298.15
4712.0,3.646553952789796,2.0,298.15,298.15
4713.0,3.6464720775970556,2.0,298.15,298.15
4714.0,3.6463902410178357,2.0,298.15,298.15
4715.0,3.6463084430085497,2.0,298.15,298.15
4716.0,3.6462266835254393,2.0,298.15,298.15
4717.0,3.6461449625245597,2.0,298.15,298.15
4718.0,3.6460632799617922,2.0,298.15,298.15
4719.0,3.6459816357928347,2.0,298.15,298.15
4720.0,3.64590002997321,2.0,298.15,298.15
4721.0,3.6458184624582657,2.0,298.15,298.15
4722.0,3.6457369332031715,2.0,298.15,298.15
4723.0,3.645655442162908,2.0,298.15,298.15
4724.0,3.6455739892923043,2.0,298.15,298.15
4725.0,3.645492574545993,2.0,298.15,298.15
4726.0,3.6454111978784467,2.0,298.15,298.15
4727.0,3.645329859243959,2.0,298.15,298.15
4728.0,3.645248558596651,2.0,298.15,298.15
4729.0,3.6451672958904706,2.0,298.15,298.15
4730.0,3.645086071079188,2.0,298.15,298.15
4731.0,3.6450048841164175,2.0,298.15,298.15
4732.0,3.6449237349555843,2.0,298.15,298.15
4733.0,3.6448426235499594,2.0,298.15,298.15
4734.0,3.644761549852634,2.0,298.15,298.15
4735.0,3.6446805138165397,2.0,298.15,298.15
4736.0,3.6445995153944315,2.0,298.15,298.15
4737.0,3.6445185545388963,2.0,298.15,298.15
4738.0,3.6444376312023614,2.0,298.15,298.15
4739.0,3.6443567453370838,2.0,298.15,298.15
4740.0,3.6442758968951496,2.0,298.15,298.15
4741.0,3.6441950858284877,2.0,298.15,298.15
4742.0,3.644114312088867,2.0,298.15,298.15
4743.0,3.6440335756278737,2.0,298.15,298.15
4744.0,3.643952876396942,2.0,298.15,298.15
4745.0,3.6438722143473554,2.0,298.15,298.15
4746.0,3.6437915894302018,2.0,298.15,298.15
4747.0,3.643711001596451,2.0,298.15,298.15
4748.0,3.643630450796873,2.0,298.15,298.15
4749.0,3.6435499369820983,2.0,298.15,298.15
4750.0,3.6434694601025948,2.0,298.15,298.15
4751.0,3.643389020108661,2.0,298.15,298.15
4752.0,3.643308616950453,2.0,298.15,298.15
4753.0,3.643228250577959,2.0,298.15,298.15
4754.0,3.643147920941007,2.0,298.15,298.15
4755.0,3.64306762798927,2.0,298.15,298.15
4756.0,3.6429873716722714,2.0,298.15,298.15
4757.0,3.642907151939378,2.0,298.15,298.15
4758.0,3.642826968739785,2.0,298.15,298.15
4759.0,3.6427468220225516,2.0,298.15,298.15
4760.0,3.642666711736583,2.0,298.15,298.15
4761.0,3.642586637830612,2.0,298.15,298.15
4762.0,3.6425066002532396,2.0,298.15,298.15
4763.0,3.6424265989528983,2.0,298.15,298.15
4764.0,3.642346633877882,2.0,298.15,298.15
4765.0,3.6422667049763224,2.0,298.15,298.15
4766.0,3.6421868121962104,2.0,298.15,298.15
4767.0,3.642106955485382,2.0,298.15,298.15
4768.0,3.6420271347915163,2.0,298.15,298.15
4769.0,3.641947350062162,2.0,298.15,298.15
4770.0,3.6418676012446984,2.0,298.15,298.15
4771.0,3.641787888286371,2.0,298.15,298.15
4772.0,3.6417082111342682,2.0,298.15,298.15
4773.0,3.6416285697353468,2.0,298.15,298.15
4774.0,3.6415489640364016,2.0,298.15,298.15
4775.0,3.6414693939840825,2.0,298.15,298.15
4776.0,3.6413898595249146,2.0,298.15,298.15
4777.0,3.6413103606052473,2.0,298.15,298.15
4778.0,3.6412308971713143,2.0,298.15,298.15
4779.0,3.641151469169186,2.0,298.15,298.15
4780.0,3.6410720765448037,2.0,298.15,298.15
4781.0,3.640992719243956,2.0,298.15,298.15
4782.0,3.640913397212294,2.0,298.15,298.15
4783.0,3.6408341103953337,2.0,298.15,298.15
4784.0,3.6407548587384357,2.0,298.15,298.15
4785.0,3.6406756421868347,2.0,298.15,298.15
4786.0,3.640596460685621,2.0,298.15,298.15
4787.0,3.6405173141797427,2.0,298.15,298.15
4788.0,3.6404382026140145,2.0,298.15,298.15
4789.0,3.640359125933109,2.0,298.15,298.15
4790.0,3.6402800840815606,2.0,298.15,298.15
4791.0,3.64020107700377,2.0,298.15,298.15
4792.0,3.640122104644004,2.0,298.15,298.15
4793.0,3.640043166946382,2.0,298.15,298.15
4794.0,3.639964263854904,2.0,298.15,298.15
4795.0,3.639885395313424,2.0,298.15,298.15
4796.0,3.6398065612656643,2.0,298.15,298.15
4797.0,3.6397277616552164,2.0,298.15,298.15
4798.0,3.639648996425536,2.0,298.15,298.15
4799.0,3.63957026551994,2.0,298.15,298.15
4800.0,3.639491568881629,2.0,298.15,298.15
4801.0,3.639412906453659,2.0,298.15,298.15
4802.0,3.639334278178949,2.0,298.15,298.15
4803.0,3.639255684000308,2.0,298.15,298.15
4804.0,3.6391771238604003,2.0,298.15,298.15
4805.0,3.6390985977017647,2.0,298.15,298.15
4806.0,3.63902010546681,2.0,298.15,298.15
4807.0,3.63894164709781,2.0,298.15,298.15
4808.0,3.6388632225369215,2.0,298.15,298.15
4809.0,3.638784831726171,2.0,298.15,298.15
4810.0,3.6387064746074502,2.0,298.15,298.15
4811.0,3.6386281511225356,2.0,298.15,298.15
4812.0,3.6385498612130633,2.0,298.15,298.15
4813.0,3.6384716048205656,2.0,298.15,298.15
4814.0,3.638393381886427,2.0,298.15,298.15
4815.0,3.6383151923519206,2.0,298.15,298.15
4816.0,3.638237036158187,2.0,298.15,298.15
4817.0,3.638158913246245,2.0,298.15,298.15
4818.0,3.638080823557005,2.0,298.15,298.15
4819.0,3.638002767031236,2.0,298.15,298.15
4820.0,3.6379247436095965,2.0,298.15,298.15
4821.0,3.6378467532326106,2.0,298.15,298.15
4822.0,3.637768795840688,2.0,298.15,298.15
4823.0,3.6376908713741356,2.0,298.15,298.15
4824.0,3.637612979773106,2.0,298.15,298.15
4825.0,3.6375351209776587,2.0,298.15,298.15
4826.0,3.6374572949277226,2.0,298.15,298.15
4827.0,3.6373795015631067,2.0,298.15,298.15
4828.0,3.6373017408235104,2.0,298.15,298.15
4829.0,3.6372240126485114,2.0,298.15,298.15
4830.0,3.6371463169775686,2.0,298.15,298.15
4831.0,3.637068653750017,2.0,298.15,298.15
4832.0,3.6369910229050846,2.0,298.15,298.15
4833.0,3.6369134243818904,2.0,298.15,298.15
4834.0,3.636835858119417,2.0,298.15,298.15
4835.0,3.6367583240565495,2.0,298.15,298.15
4836.0,3.636680822132056,2.0,298.15,298.15
4837.0,3.6366033522845784,2.0,298.15,298.15
4838.0,3.6365259144526645,2.0,298.15,298.15
4839.0,3.636448508574731,2.0,298.15,298.15
4840.0,3.636371134589095,2.0,298.15,298.15
4841.0,3.636293792433949,2.0,298.15,298.15
4842.0,3.6362164820473883,2.0,298.15,298.15
4843.0,3.6361392033673816,2.0,298.15,298.15
4844.0,3.6360619563317997,2.0,298.15,298.15
4845.0,3.635984740878395,2.0,298.15,298.15
4846.0,3.6359075569448107,2.0,298.15,298.15
4847.0,3.6358304044685825,2.0,298.15,298.15
4848.0,3.635753283387144,2.0,298.15,298.15
4849.0,3.6356761936378006,2.0,298.15,298.15
4850.0,3.6355991351577734,2.0,298.15,298.15
4851.0,3.6355221078841558,2.0,298.15,298.15
4852.0,3.6354451117539424,2.0,298.15,298.15
4853.0,3.635368146704025,2.0,298.15,298.15
4854.0,3.63529121267118,2.0,298.15,298.15
4855.0,3.6352143095920835,2.0,298.15,298.15
4856.0,3.635137437403301,2.0,298.15,298.15
4857.0,3.6350605960413134,2.0,298.15,298.15
4858.0,3.634983785442458,2.0,298.15,298.15
4859.0,3.6349070055429973,2.0,298.15,298.15
4860.0,3.634830256279084,2.0,298.15,298.15
4861.0,3.63475353758677,2.0,298.15,298.15
4862.0,3.634676849401991,2.0,298.15,298.15
4863.0,3.6346001916605877,2.0,298.15,298.15
4864.0,3.6345235642983065,2.0,298.15,298.15
4865.0,3.6344469672507858,2.0,298.15,298.15
4866.0,3.634370400453557,2.0,298.15,298.15
4867.0,3.6342938638420517,2.0,298.15,298.15
4868.0,3.6342173573516114,2.0,298.15,298.15
4869.0,3.634140880917469,2.0,298.15,298.15
4870.0,3.63406443447476,2.0,298.15,298.15
4871.0,3.6339880179585142,2.0,298.15,298.15
4872.0,3.63391163130367,2.0,298.15,298.15
4873.0,3.633835274445066,2.0,298.15,298.15
4874.0,3.6337589473174443,2.0,298.15,298.15
4875.0,3.6336826498554404,2.0,298.15,298.15
4876.0,3.633606381993605,2.0,298.15,298.15
4877.0,3.6335301436663787,2.0,298.15,298.15
4878.0,3.6334539348081174,2.0,298.15,298.15
4879.0,3.633377755353073,2.0,298.15,298.15
4880.0,3.6333016052354026,2.0,298.15,298.15
4881.0,3.6332254843891696,2.0,298.15,298.15
4882.0,3.633149392748345,2.0,298.15,298.15
4883.0,3.6330733302467966,2.0,298.15,298.15
4884.0,3.63299729681831,2.0,298.15,298.15
4885.0,3.632921292396567,2.0,298.15,298.15
4886.0,3.6328453169151507,2.0,298.15,298.15
4887.0,3.6327693703075763,2.0,298.15,298.15
4888.0,3.63269345250724,2.0,298.15,298.15
4889.0,3.632617563447453,2.0,298.15,298.15
4890.0,3.6325417030614346,2.0,298.15,298.15
4891.0,3.632465871282327,2.0,298.15,298.15
4892.0,3.6323900680431502,2.0,298.15,298.15
4893.0,3.6323142932768673,2.0,298.15,298.15
4894.0,3.6322385469163203,2.0,298.15,298.15
4895.0,3.6321628288942884,2.0,298.15,298.15
4896.0,3.6320871391434406,2.0,298.15,298.15
4897.0,3.632011477596363,2.0,298.15,298.15
4898.0,3.631935844185557,2.0,298.15,298.15
4899.0,3.631860238843431,2.0,298.15,298.15
4900.0,3.6317846615022975,2.0,298.15,298.15
4901.0,3.6317091120944003,2.0,298.15,298.15
4902.0,3.631633590551876,2.0,298.15,298.15
4903.0,3.631558096806787,2.0,298.15,298.15
4904.0,3.6314826307911026,2.0,298.15,298.15
4905.0,3.6314071924367015,2.0,298.15,298.15
4906.0,3.6313317816753803,2.0,298.15,298.15
4907.0,3.631256398438855,2.0,298.15,298.15
4908.0,3.6311810426587505,2.0,298.15,298.15
4909.0,3.631105714266602,2.0,298.15,298.15
4910.0,3.6310304131938684,2.0,298.15,298.15
4911.0,3.6309551393719124,2.0,298.15,298.15
4912.0,3.6308798927320307,2.0,298.15,298.15
4913.0,3.630804673205422,2.0,298.15,298.15
4914.0,3.6307294807231956,2.0,298.15,298.15
4915.0,3.630654315216399,2.0,298.15,298.15
4916.0,3.630579176615969,2.0,298.15,298.15
4917.0,3.6305040648527878,2.0,298.15,298.15
4918.0,3.630428979857637,2.0,298.15,298.15
4919.0,3.6303539215612224,2.0,298.15,298.15
4920.0,3.630278889894157,2.0,298.15,298.15
4921.0,3.630203884786994,2.0,298.15,298.15
4922.0,3.630128906170187,2.0,298.15,298.15
4923.0,3.630053953974116,2.0,298.15,298.15
4924.0,3.6299790281290836,2.0,298.15,298.15
4925.0,3.6299041285653026,2.0,298.15,298.15
4926.0,3.6298292552129148,2.0,298.15,298.15
4927.0,3.629754408001977,2.0,298.15,298.15
4928.0,3.6296795868624674,2.0,298.15,298.15
4929.0,3.6296047917242915,2.0,298.15,298.15
4930.0,3.629530022517265,2.0,298.15,298.15
4931.0,3.629455279171138,2.0,298.15,298.15
4932.0,3.6293805616155663,2.0,298.15,298.15
4933.0,3.629305869780151,2.0,298.15,298.15
4934.0,3.6292312035943906,2.0,298.15,298.15
4935.0,3.6291565629877214,2.0,298.15,298.15
4936.0,3.6290819478895013,2.0,298.15,298.15
4937.0,3.629007358229003,2.0,298.15,298.15
4938.0,3.6289327939354403,2.0,298.15,298.15
4939.0,3.628858254937928,2.0,298.15,298.15
4940.0,3.628783741165524,2.0,298.15,298.15
4941.0,3.6287092525472064,2.0,298.15,298.15
4942.0,3.6286347890118704,2.0,298.15,298.15
4943.0,3.628560350488337,2.0,298.15,298.15
4944.0,3.628485936905361,2.0,298.15,298.15
4945.0,3.628411548191624,2.0,298.15,298.15
4946.0,3.628337184275729,2.0,298.15,298.15
4947.0,3.6282628450861885,2.0,298.15,298.15
4948.0,3.628188530551469,2.0,298.15,298.15
4949.0,3.62811424059995,2.0,298.15,298.15
4950.0,3.628039975159944,2.0,298.15,298.15
4951.0,3.627965734159676,2.0,298.15,298.15
4952.0,3.627891517527319,2.0,298.15,298.15
4953.0,3.627817325190956,2.0,298.15,298.15
4954.0,3.6277431570786094,2.0,298.15,298.15
4955.0,3.627669013118224,2.0,298.15,298.15
4956.0,3.6275948932376756,2.0,298.15,298.15
4957.0,3.6275207973647703,2.0,298.15,298.15
4958.0,3.627446725427236,2.0,298.15,298.15
4959.0,3.62737267735274,2.0,298.15,298.15
4960.0,3.6272986530688756,2.0,298.15,298.15
4961.0,3.6272246525031586,2.0,298.15,298.15
4962.0,3.627150675583037,2.0,298.15,298.15
4963.0,3.6270767222359064,2.0,298.15,298.15
4964.0,3.627002792389063,2.0,298.15,298.15
4965.0,3.6269288859697597,2.0,298.15,298.15
4966.0,3.6268550029051654,2.0,298.15,298.15
4967.0,3.626781143122393,2.0,298.15,298.15
4968.0,3.6267073065484685,2.0,298.15,298.15
4969.0,3.6266334931103636,2.0,298.15,298.15
4970.0,3.626559702734981,2.0,298.15,298.15
4971.0,3.6264859353491494,2.0,298.15,298.15
4972.0,3.6264121908796345,2.0,298.15,298.15
4973.0,3.6263384692531346,2.0,298.15,298.15
4974.0,3.6262647703962756,2.0,298.15,298.15
4975.0,3.6261910942356206,2.0,298.15,298.15
4976.0,3.626117440697673,2.0,298.15,298.15
4977.0,3.6260438097088485,2.0,298.15,298.15
4978.0,3.6259702011955213,2.0,298.15,298.15
4979.0,3.6258966150839873,2.0,298.15,298.15
4980.0,3.625823051300471,2.0,298.15,298.15
4981.0,3.625749509771142,2.0,298.15,298.15
4982.0,3.6256759904221023,2.0,298.15,298.15
4983.0,3.6256024931793838,2.0,298.15,298.15
4984.0,3.625529017968958,2.0,298.15,298.15
4985.0,3.6254555647167237,2.0,298.15,298.15
4986.0,3.625382133348524,2.0,298.15,298.15
4987.0,3.6253087237901367,2.0,298.15,298.15
4988.0,3.625235335967279,2.0,298.15,298.15
4989.0,3.6251619698055833,2.0,298.15,298.15
4990.0,3.625088625230645,2.0,298.15,298.15
4991.0,3.6250153021679745,2.0,298.15,298.15
4992.0,3.624942000543036,2.0,298.15,298.15
4993.0,3.6248687202812215,2.0,298.15,298.15
4994.0,3.62479546130786,2.0,298.15,298.15
4995.0,3.624722223548213,2.0,298.15,298.15
4996.0,3.624649006927494,2.0,298.15,298.15
4997.0,3.6245758113708435,2.0,298.15,298.15
4998.0,3.6245026368033333,2.0,298.15,298.15
4999.0,3.624429483149988,2.0,298.15,298.15
5000.0,3.6243563503357628,2.0,298.15,298.15
5001.0,3.6242832382855505,2.0,298.15,298.15
5002.0,3.6242101469241756,2.0,298.15,298.15
5003.0,3.624137076176424,2.0,298.15,298.15
5004.0,3.6240640259669923,2.0,298.15,298.15
5005.0,3.6239909962205394,2.0,298.15,298.15
5006.0,3.623917986861639,2.0,298.15,298.15
5007.0,3.623844997814836,2.0,298.15,298.15
5008.0,3.6237720290045785,2.0,298.15,298.15
5009.0,3.623699080355282,2.0,298.15,298.15
5010.0,3.6236261517912958,2.0,298.15,298.15
5011.0,3.623553243236893,2.0,298.15,298.15
5012.0,3.6234803546163117,2.0,298.15,298.15
5013.0,3.6234074858537118,2.0,298.15,298.15
5014.0,3.623334636873201,2.0,298.15,298.15
5015.0,3.6232618075988285,2.0,298.15,298.15
5016.0,3.6231889979545753,2.0,298.15,298.15
5017.0,3.62311620786438,2.0,298.15,298.15
5018.0,3.6230434372520994,2.0,298.15,298.15
5019.0,3.6229706860415565,2.0,298.15,298.15
5020.0,3.622897954156498,2.0,298.15,298.15
5021.0,3.622825241520624,2.0,298.15,298.15
5022.0,3.622752548057559,2.0,298.15,298.15
5023.0,3.6226798736908865,2.0,298.15,298.15
5024.0,3.622607218344124,2.0,298.15,298.15
5025.0,3.6225345819407364,2.0,298.15,298.15
5026.0,3.622461964404124,2.0,298.15,298.15
5027.0,3.6223893656576354,2.0,298.15,298.15
5028.0,3.6223167856245526,2.0,298.15,298.15
5029.0,3.6222442242281168,2.0,298.15,298.15
5030.0,3.6221716813914915,2.0,298.15,298.15
5031.0,3.6220991570377987,2.0,298.15,298.15
5032.0,3.6220266510900987,2.0,298.15,298.15
5033.0,3.6219541634713917,2.0,298.15,298.15
5034.0,3.621881694104627,2.0,298.15,298.15
5035.0,3.6218092429126956,2.0,298.15,298.15
5036.0,3.621736809818422,2.0,298.15,298.15
5037.0,3.6216643947445912,2.0,298.15,298.15
5038.0,3.621591997613924,2.0,298.15,298.15
5039.0,3.6215196183490796,2.0,298.15,298.15
5040.0,3.621447256872671,2.0,298.15,298.15
5041.0,3.621374913107259,2.0,298.15,298.15
5042.0,3.6213025869753253,2.0,298.15,298.15
5043.0,3.6212302783993153,2.0,298.15,298.15
5044.0,3.621157987301624,2.0,298.15,298.15
5045.0,3.6210857136045775,2.0,298.15,298.15
5046.0,3.6210134572304464,2.0,298.15,298.15
5047.0,3.6209412181014606,2.0,298.15,298.15
5048.0,3.6208689961397766,2.0,298.15,298.15
5049.0,3.6207967912675114,2.0,298.15,298.15
5050.0,3.6207246034067175,2.0,298.15,298.15
5051.0,3.6206524324793996,2.0,298.15,298.15
5052.0,3.620580278407494,2.0,298.15,298.15
5053.0,3.620508141112909,2.0,298.15,298.15
5054.0,3.620436020517466,2.0,298.15,298.15
5055.0,3.620363916542961,2.0,298.15,298.15
5056.0,3.6202918291111112,2.0,298.15,298.15
5057.0,3.6202197581436026,2.0,298.15,298.15
5058.0,3.6201477035620497,2.0,298.15,298.15
5059.0,3.6200756652880175,2.0,298.15,298.15
5060.0,3.620003643243032,2.0,298.15,298.15
5061.0,3.6199316373485306,2.0,298.15,298.15
5062.0,3.619859647525939,2.0,298.15,298.15
5063.0,3.6197876736966017,2.0,298.15,298.15
5064.0,3.6197157157818176,2.0,298.15,298.15
5065.0,3.6196437737028395,2.0,298.15,298.15
5066.0,3.6195718473808443,2.0,298.15,298.15
5067.0,3.619499936736983,2.0,298.15,298.15
5068.0,3.619428041692339,2.0,298.15,298.15
5069.0,3.6193561621679415,2.0,298.15,298.15
5070.0,3.619284298084776,2.0,298.15,298.15
5071.0,3.6192124493637703,2.0,298.15,298.15
5072.0,3.6191406159257844,2.0,298.15,298.15
5073.0,3.6190687976916567,2.0,298.15,298.15
5074.0,3.618996994582147,2.0,298.15,298.15
5075.0,3.6189252065179742,2.0,298.15,298.15
5076.0,3.6188534334197984,2.0,298.15,298.15
5077.0,3.618781675208241,2.0,298.15,298.15
5078.0,3.6187099318038536,2.0,298.15,298.15
5079.0,3.618638203127138,2.0,298.15,298.15
5080.0,3.6185664890985545,2.0,298.15,298.15
5081.0,3.618494789638502,2.0,298.15,298.15
5082.0,3.6184231046673343,2.0,298.15,298.15
5083.0,3.61835143410535,2.0,298.15,298.15
5084.0,3.6182797778727878,2.0,298.15,298.15
5085.0,3.6182081358898515,2.0,298.15,298.15
5086.0,3.6181365080766774,2.0,298.15,298.15
5087.0,3.6180648943533584,2.0,298.15,298.15
5088.0,3.617993294639927,2.0,298.15,298.15
5089.0,3.6179217088563767,2.0,298.15,298.15
5090.0,3.6178501369226397,2.0,298.15,298.15
5091.0,3.617778578758604,2.0,298.15,298.15
5092.0,3.617707034284093,2.0,298.15,298.15
5093.0,3.617635503418897,2.0,298.15,298.15
5094.0,3.617563986082745,2.0,298.15,298.15
5095.0,3.6174924821953005,2.0,298.15,298.15
5096.0,3.6174209916762097,2.0,298.15,298.15
5097.0,3.617349514445029,2.0,298.15,298.15
5098.0,3.6172780504213016,2.0,298.15,298.15
5099.0,3.617206599524486,2.0,298.15,298.15
5100.0,3.6171351616740077,2.0,298.15,298.15
5101.0,3.6170637367892353,2.0,298.15,298.15
5102.0,3.616992324789493,2.0,298.15,298.15
5103.0,3.616920925594044,2.0,298.15,298.15
5104.0,3.616849539122111,2.0,298.15,298.15
5105.0,3.6167781652928555,2.0,298.15,298.15
5106.0,3.6167068040253953,2.0,298.15,298.15
5107.0,3.616635455238796,2.0,298.15,298.15
5108.0,3.6165641188520645,2.0,298.15,298.15
5109.0,3.616492794784169,2.0,298.15,298.15
5110.0,3.616421482954024,2.0,298.15,298.15
5111.0,3.616350183280484,2.0,298.15,298.15
5112.0,3.616278895682362,2.0,298.15,298.15
5113.0,3.6162076200784203,2.0,298.15,298.15
5114.0,3.616136356387369,2.0,298.15,298.15
5115.0,3.6160651045278587,2.0,298.15,298.15
5116.0,3.6159938644185,2.0,298.15,298.15
5117.0,3.6159226359778573,2.0,298.15,298.15
5118.0,3.615851419124427,2.0,298.15,298.15
5119.0,3.6157802137766684,2.0,298.15,298.15
5120.0,3.615709019852991,2.0,298.15,298.15
5121.0,3.6156378372717426,2.0,298.15,298.15
5122.0,3.615566665951235,2.0,298.15,298.15
5123.0,3.6154955058097147,2.0,298.15,298.15
5124.0,3.615424356765386,2.0,298.15,298.15
5125.0,3.61535321873641,2.0,298.15,298.15
5126.0,3.615282091640876,2.0,298.15,298.15
5127.0,3.615210975396841,2.0,298.15,298.15
5128.0,3.6151398699223067,2.0,298.15,298.15
5129.0,3.615068775135233,2.0,298.15,298.15
5130.0,3.6149976909535044,2.0,298.15,298.15
5131.0,3.614926617294982,2.0,298.15,298.15
5132.0,3.6148555540774585,2.0,298.15,298.15
5133.0,3.6147845012186908,2.0,298.15,298.15
5134.0,3.6147134586363734,2.0,298.15,298.15
5135.0,3.6146424262481527,2.0,298.15,298.15
5136.0,3.614571403971631,2.0,298.15,298.15
5137.0,3.614500391724349,2.0,298.15,298.15
5138.0,3.6144293894238153,2.0,298.15,298.15
5139.0,3.6143583969874706,2.0,298.15,298.15
5140.0,3.6142874143327055,2.0,298.15,298.15
5141.0,3.6142164413768807,2.0,298.15,298.15
5142.0,3.614145478037279,2.0,298.15,298.15
5143.0,3.6140745242311483,2.0,298.15,298.15
5144.0,3.6140035798756864,2.0,298.15,298.15
5145.0,3.6139326448880422,2.0,298.15,298.15
5146.0,3.6138617191852993,2.0,298.15,298.15
5147.0,3.61379080268451,2.0,298.15,298.15
5148.0,3.613719895302666,2.0,298.15,298.15
5149.0,3.6136489969567007,2.0,298.15,298.15
5150.0,3.6135781075635243,2.0,298.15,298.15
5151.0,3.613507227039969,2.0,298.15,298.15
5152.0,3.6134363553028246,2.0,298.15,298.15
5153.0,3.613365492268834,2.0,298.15,298.15
5154.0,3.6132946378546893,2.0,298.15,298.15
5155.0,3.6132237919770267,2.0,298.15,298.15
5156.0,3.6131529545524437,2.0,298.15,298.15
5157.0,3.613082125497472,2.0,298.15,298.15
5158.0,3.613011304728608,2.0,298.15,298.15
5159.0,3.6129404921622794,2.0,298.15,298.15
5160.0,3.612869687714886,2.0,298.15,298.15
5161.0,3.612798891302751,2.0,298.15,298.15
5162.0,3.6127281028421736,2.0,298.15,298.15
5163.0,3.612657322249381,2.0,298.15,298.15
5164.0,3.6125865494405587,2.0,298.15,298.15
5165.0,3.6125157843318427,2.0,298.15,298.15
5166.0,3.6124450268393224,2.0,298.15,298.15
5167.0,3.612374276879019,2.0,298.15,298.15
5168.0,3.612303534366924,2.0,298.15,298.15
5169.0,3.6122327992189667,2.0,298.15,298.15
5170.0,3.612162071351025,2.0,298.15,298.15
5171.0,3.6120913506789325,2.0,298.15,298.15
5172.0,3.612020637118468,2.0,298.15,298.15
5173.0,3.611949930585351,2.0,298.15,298.15
5174.0,3.6118792309952705,2.0,298.15,298.15
5175.0,3.6118085382638454,2.0,298.15,298.15
5176.0,3.611737852306654,2.0,298.15,298.15
5177.0,3.611667173039222,2.0,298.15,298.15
5178.0,3.611596500377016,2.0,298.15,298.15
5179.0,3.611525834235465,2.0,298.15,298.15
5180.0,3.611455174529937,2.0,298.15,298.15
5181.0,3.6113845211757516,2.0,298.15,298.15
